NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT,Group,Group_Reason,change_count,change_status
MC2_QC609_CKSRKYL_AI,REAL,冲矿水入口压力值,probable,冲矿水入口压力提供水力驱动端的实时动态反馈，验证系统清洗能量，保障品位稳定。,,%MW1106,,,,,,,,,,,,,,,,,,,,,0x000237f3,,,,,,MC2_IODev,C,属于强磁选机群冲矿水系统，变量名和注释中无系列标识，为公用设备,58562,Active
MC2_QC609_CKSCKYL_AI,REAL,冲矿水出口压力值,probable,冲矿水出口压力与入口压力共同构建系统冲水阻力流场模型，属于流体稳定性的反馈依据。,,%MW1108,,,,,,,,,,,,,,,,,,,,,0x000237f4,,,,,,MC2_IODev,C,属于强磁选机群冲矿水系统，变量名和注释中无系列标识，为公用设备,75895,Active
MC2_QC609_MDPL_AI,REAL,脉动电机实际工作频率显示值,probable,脉动电机实际工作频率是高梯度磁选机洗涤机械夹杂（排硅提铁）的真实手段，是极其显著的强相关特征。,,%MW1110,,,,,,,,,,,,,,,,,,,,,0x000237f5,,,,,,MC2_IODev,C,属于强磁选机群脉动电机，变量名和注释中无系列标识，为公用设备,857384,Active
MC2_QC609_ZHPL_AI,REAL,转环电机实际工作频率显示值,probable,转环电机实际工作频率决定分选周期和磁介质循环频率，直接相关于强磁机对细粒赤铁矿的处理能力与精选时间。,,%MW1112,,,,,,,,,,,,,,,,,,,,,0x000237f6,,,,,,MC2_IODev,C,属于强磁选机群转环电机，变量名和注释中无系列标识，为公用设备,892990,Active
MC2_QC609_XKYW_AI,REAL,选矿液位,probable,选矿液位是决定转环吃矿量与分选流场稳定性的最核心位置参数，直接反馈了强磁机内部物质平衡状态。,,%MW1114,,,,,,,,,,,,,,,,,,,,,0x000237f7,,,,,,MC2_IODev,C,属于强磁选机群选矿液位，变量名和注释中无系列标识，为公用设备,1061710,Active
MC2_QC609_LCDL_AO,REAL,励磁电流设定值,questionable,励磁电流设定值属于给定量，如果出现设备失效该数值不会受影响，无法表现真实工艺异常，不如AI反馈安全。,,%MW1116,,,,,,,,,,,,,,,,,,,,,0x000237f8,,,,,,MC2_IODev,C,属于强磁选机群励磁电流设定，变量名和注释中无系列标识，为公用设备,55,Active
MC2_QC609_FCSJGSJ_AO,REAL,反冲水间隔时间,probable,反冲水间隔时间设定值决定了强磁机介质盒防堵塞和脉石清洗的时序周期，直接影响脱硅效果和精矿品位的稳定性，属于重要控制参数。,,%MW1118,,,,,,,,,,,,,,,,,,,,,0x000237f9,,,,,,MC2_IODev,C,属于强磁选机群反冲水系统，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_FCSSJ_AO,REAL,反冲水时间,probable,反冲水时间设定值控制着清洗介质盒的水流冲刷时长，对剔除机械夹杂的二氧化硅具有关键工艺作用，与品位紧密相关。,,%MW1120,,,,,,,,,,,,,,,,,,,,,0x000237fa,,,,,,MC2_IODev,C,属于强磁选机群反冲水系统，变量名和注释中无系列标识，为公用设备,54,Active
MC2_QC609_WKF1_AO,REAL,1#尾矿阀门手动开度设定值,questionable,尾矿阀门手动开度设定值是操作指令。但根据机理要求，受执行器机械回差或卡涩影响，单纯的设定值（AO）可能与实际过流面积不符，存在不可信风险，应以AI反馈为准。,,%MW1122,,,,,,,,,,,,,,,,,,,,,0x000237fb,,,,,,MC2_IODev,C,属于强磁选机群尾矿阀门设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_WKF2_AO,REAL,2#尾矿阀门手动开度设定值,questionable,2#尾矿阀门手动开度设定值同样存在因死区或沉砂卡死导致不执行的风险，在预测模型中依赖设定值可能引入噪声干扰。,,%MW1124,,,,,,,,,,,,,,,,,,,,,0x000237fc,,,,,,MC2_IODev,C,属于强磁选机群尾矿阀门设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_PWF_AO,REAL,排污阀门开度设定值,questionable,排污阀门开度设定值，同理受气动/电动阀机械机构和泥沙环境影响，设定值未必等于真实排污量，需结合反馈排查，特征具有不确定性。,,%MW1126,,,,,,,,,,,,,,,,,,,,,0x000237fd,,,,,,MC2_IODev,C,属于强磁选机群排污阀门设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_MDPL_AO,REAL,脉动电机设定频率值,probable,脉动电机设定频率值是高梯度磁选机使矿粒群保持松散、洗出石英废石的核心“脱硅手柄”，其控制指令与品位呈强相关。,,%MW1128,,,,,,,,,,,,,,,,,,,,,0x000237fe,,,,,,MC2_IODev,C,属于强磁选机群脉动电机设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_ZHPL_AO,REAL,转环电机设定频率值,probable,转环电机设定频率决定转环在分选区和冲洗区的停留时间，直接控制处理量与吸附饱和度，对精矿品位和回收率产生平衡作用。,,%MW1130,,,,,,,,,,,,,,,,,,,,,0x000237ff,,,,,,MC2_IODev,C,属于强磁选机群转环电机设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_PWJG_AO,REAL,排污间隔时间设定,probable,排污间隔时间设定控制强磁机的周期性排污，排污时序影响分选流场的周期性变化与底部泥沙堆积状态。,,%MW1132,,,,,,,,,,,,,,,,,,,,,0x00023800,,,,,,MC2_IODev,C,属于强磁选机群排污间隔设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC609_PWSJ_AO,REAL,排污时间设定,probable,排污时间设定决定了排污的彻底程度，时间过长可能损失回收率，过短则引起槽体堵塞恶化流场。,,%MW1134,,,,,,,,,,,,,,,,,,,,,0x00023801,,,,,,MC2_IODev,C,属于强磁选机群排污时间设定，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC610_LCDY_AI,REAL,励磁电压值,probable,励磁电压反馈值。结合励磁电流可用来检测线圈是否发生内部短路老化；若电压异常下降则表观场强失真，是关键的故障监控变量。,,%MW1136,,,,,,,,,,,,,,,,,,,,,0x00023802,,,,,,MC2_IODev,C,属于强磁选机群励磁电压，变量名和注释中无系列标识，为公用设备,1251686,Active
MC2_QC610_LCDL_AI,REAL,励磁电流值,probable,励磁电流真实反馈值是强磁选机的绝对核心特征，直接决定背景磁场强度的大小，与精矿品位呈负相关（抓取连生体），必须纳入模型。,,%MW1138,,,,,,,,,,,,,,,,,,,,,0x00023803,,,,,,MC2_IODev,C,属于强磁选机群励磁电流，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC610_XQWD_AI,REAL,线圈温度值,probable,线圈温度值直接影响励磁线圈的热态电阻。如果温度过高导致电阻增大而未补偿电压，磁场强度会悄悄衰减引发跑尾，属关键边界特征。,,%MW1140,,,,,,,,,,,,,,,,,,,,,0x00023804,,,,,,MC2_IODev,C,属于强磁选机群线圈温度，变量名和注释中无系列标识，为公用设备,1202077,Active
MC2_QC610_WKF1_AI,REAL,1#尾矿阀门实际开度反馈值,probable,1#尾矿阀门实际开度反馈值反映了真实的尾矿排出面积，影响槽体内部液位平衡与脉动水流场的背压，是可信度高的连续反馈量。,,%MW1142,,,,,,,,,,,,,,,,,,,,,0x00023805,,,,,,MC2_IODev,C,属于强磁选机群尾矿阀门，变量名和注释中无系列标识，为公用设备,1214426,Active
MC2_QC610_WKF2_AI,REAL,2#尾矿阀门实际开度反馈值,probable,2#尾矿阀门实际开度反馈值与1#尾矿阀协同控制整个磁选机的底流排出状态，对建立物料平衡模型至关重要。,,%MW1144,,,,,,,,,,,,,,,,,,,,,0x00023806,,,,,,MC2_IODev,C,属于强磁选机群尾矿阀门，变量名和注释中无系列标识，为公用设备,1188383,Active
MC2_QC610_PWF_AI,REAL,排污阀门开度实际值,probable,排污阀门开度实际反馈值能真实反映排污动作的执行情况。定期的脉冲式排污必然伴随液位和浓度的周期波动。,,%MW1146,,,,,,,,,,,,,,,,,,,,,0x00023807,,,,,,MC2_IODev,C,属于强磁选机群排污阀门，变量名和注释中无系列标识，为公用设备,1162974,Active
MC2_QC610_CKSYL_AI,REAL,冲矿水压力值,probable,冲矿水压力反馈是决定精矿能否顺利从磁介质上冲刷卸载的核心指标。压力过低会导致介质盒堵塞，后续分选能力暴跌。,,%MW1148,,,,,,,,,,,,,,,,,,,,,0x00023808,,,,,,MC2_IODev,C,属于强磁选机群冲矿水系统，变量名和注释中无系列标识，为公用设备,96045,Active
MC2_QC610_CKSRKYL_AI,REAL,冲矿水入口压力值,probable,冲矿水入口压力进一步细化了冲洗水系统的状态，帮助模型区分是车间主管网压力低还是单台设备支管堵塞。,,%MW1150,,,,,,,,,,,,,,,,,,,,,0x00023809,,,,,,MC2_IODev,C,属于强磁选机群冲矿水系统，变量名和注释中无系列标识，为公用设备,0,Dead
MC2_QC610_CKSCKYL_AI,REAL,冲矿水出口压力值,probable,冲矿水出口压力反馈与入口压差能反映冲矿水喷嘴的畅通状况，是维持介质盒长期清洁和品位稳定的关键流体状态。,,%MW1152,,,,,,,,,,,,,,,,,,,,,0x0002380a,,,,,,MC2_IODev,C,属于强磁选机群冲矿水系统，变量名和注释中无系列标识，为公用设备,45891,Active
MC1_AH12_AI6,REAL,磨磁6#塔磨机总瞬时有功功率,probable,6#塔磨机总瞬时有功功率。决定单体解离度的源头核心变量，直接表征磨机实时做功强度。骤降意味着空转，高功率意味着研磨充分。,,%MW666,,,,,,,,,,,,,,,,,,,,,0x00024449,,,,,,MC1_IODev,C,磨磁6#塔磨机，属于全厂公用磨磁系统设备,7276,Active
MC1_AH12_AI7,REAL,磨磁6#塔磨机总瞬时无功功率,probable,6#塔磨机总瞬时无功功率。能够结合有功功率一起完整刻画磨机内矿浆与介质所形成的扭矩和感性负载阻力特性。,,%MW668,,,,,,,,,,,,,,,,,,,,,0x0002444a,,,,,,MC1_IODev,C,磨磁6#塔磨机，属于全厂公用磨磁系统设备,11837,Active
MC1_AH14_AI1,REAL,磨磁5#塔磨机组合有功总电量,probable,5#塔磨机组合有功总电量。同理，差分后得出5#塔磨机的磨矿比功耗，是评估该独立子系统粉碎解离效果的核心特征源。,,%MW670,,,,,,,,,,,,,,,,,,,,,0x0002444b,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH14_AI2,REAL,磨磁5#塔磨机正向有功总电量,probable,塔磨机累计电量数据。可通过差分计算单位时间段内的耗电量，并结合处理量推导出吨矿磨矿比功。磨矿比功直接反映矿石硬度和单体解离效果，解离度是提高精矿品位的基础。,,%MW672,,,,,,,,,,,,,,,,,,,,,0x0002444c,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,3,LowChange
MC1_AH14_AI3,REAL,磨磁5#塔磨机正向无功总电量,probable,塔磨机无功总电量，用于计算系统无功损耗及平均功率因数，辅助判断电机运行在何种负载率状态，侧面反映磨机内部介质负荷，与做功效率相关。,,%MW674,,,,,,,,,,,,,,,,,,,,,0x0002444d,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH14_AI4,REAL,磨磁5#塔磨机电网频率,probable,电网频率的微小波动会导致全车间工频运行泵类的转速发生同步下降或上升，引起系统内流量的微观脉动，进而影响旋流器分级及磁选流场，与系统稳定性相关。,,%MW676,,,,,,,,,,,,,,,,,,,,,0x0002444e,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,90908,Active
MC1_AH14_AI5,REAL,磨磁5#塔磨机总功率因素,probable,功率因数反映塔磨机同步电机的负荷率状态。偏离最优值通常意味负荷率低或内部矿浆性质发生改变，间接反映磨矿效率，对解离度有侧面指示作用。,,%MW678,,,,,,,,,,,,,,,,,,,,,0x0002444f,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH14_AI6,REAL,磨磁5#塔磨机总瞬时有功功率,probable,瞬时有功功率是表征塔磨机当前研磨做功强度的绝对核心特征。功率高代表介质与矿浆负荷饱满，解离度高；功率骤降通常意味着给矿不足，直接决定后续品位上限。,,%MW680,,,,,,,,,,,,,,,,,,,,,0x00024450,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH14_AI7,REAL,磨磁5#塔磨机总瞬时无功功率,probable,瞬时无功功率与有功功率协同反映设备的实际电气运转状态与电磁转矩，有助于识别设备的机械负荷是否出现异常偏载现象，作为磨矿状态的辅助特征。,,%MW682,,,,,,,,,,,,,,,,,,,,,0x00024451,,,,,,MC1_IODev,C,磨磁5#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH16_AI1,REAL,磨磁4#塔磨机组合有功总电量,probable,塔磨机组合有功总电量，作为长周期累计值，通过时序差分求导后能反映4#塔磨机在特定时间窗内的平均能耗，结合给矿量可计算磨矿比功因子，关系到单体解离度。,,%MW684,,,,,,,,,,,,,,,,,,,,,0x00024452,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH16_AI2,REAL,磨磁4#塔磨机正向有功总电量,probable,塔磨机正向有功总电量，同样属于能量累计变量，差分后用于衡量磨机的持续做功量，是评估一段或二段磨机运行效率的基础特征。,,%MW686,,,,,,,,,,,,,,,,,,,,,0x00024453,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,4,LowChange
MC1_AH16_AI3,REAL,磨磁4#塔磨机正向无功总电量,probable,正向无功总电量能够反映磨机运行期间累计的无功损耗，间接映射电机的有效负载占比，可用于长周期的磨矿效能基线建模。,,%MW688,,,,,,,,,,,,,,,,,,,,,0x00024454,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH16_AI4,REAL,磨磁4#塔磨机电网频率,probable,电网频率变化对异步或同步电机的实际转速产生影响，进而对磨矿机和关联泵组的工作状态造成扰动，是外部能源输入的关键边界反馈参数。,,%MW690,,,,,,,,,,,,,,,,,,,,,0x00024455,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,91991,Active
MC1_AH16_AI5,REAL,磨磁4#塔磨机总功率因素,probable,4#塔磨机的总功率因数，反映该机的实际负载工况是否处于经济及高效区域，过低的功率因数往往伴随研磨能力不足，会导致矿物解离不充分。,,%MW692,,,,,,,,,,,,,,,,,,,,,0x00024456,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
MC1_AH16_AI6,REAL,磨磁4#塔磨机总瞬时有功功率,probable,瞬时有功功率是建立品位预测模型不可或缺的前端输入。塔磨机作为提供解离度的源头，其做功量大小与精矿品位及回收率存在强因果关联。,,%MW694,,,,,,,,,,,,,,,,,,,,,0x00024457,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH16_AI7,REAL,磨磁4#塔磨机总瞬时无功功率,probable,瞬时无功功率是电机运行的关键电气状态之一，能够帮助过滤和识别因供电异常造成的无效功率波动现象，增加磨机特征模型的鲁棒性。,,%MW696,,,,,,,,,,,,,,,,,,,,,0x00024458,,,,,,MC1_IODev,C,磨磁4#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH18_AI1,REAL,磨磁综合泵站2#变压器组合有功总电量,probable,综合泵站变压器组合有功总电量。泵站是维持全流程物料平衡的脉搏，电量差分代表了总流体的输送强度，与车间的宏观处理吞吐量高度正相关。,,%MW698,,,,,,,,,,,,,,,,,,,,,0x00024459,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH18_AI2,REAL,磨磁综合泵站2#变压器正向有功总电量,probable,综合泵站有功电量的累计值，可用来反推特定时间段内泵群的做功多少，间接反应了环水、回水或底流的宏观流量，对流场平衡具有指示意义。,,%MW700,,,,,,,,,,,,,,,,,,,,,0x0002445a,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,4,LowChange
MC1_AH18_AI3,REAL,磨磁综合泵站2#变压器正向无功总电量,probable,反映综合泵群长周期无功消耗的累计值，虽然与单秒级的品位波动关联不强，但可作为评估泵群效率退化现象的宏观指标。,,%MW702,,,,,,,,,,,,,,,,,,,,,0x0002445b,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH18_AI4,REAL,磨磁综合泵站2#变压器电网频率,probable,变压器侧电网频率不仅影响泵转速，还可以用来识别电网谐波导致的隐性脉动，这种脉动会造成流量和压力的周期性振荡，恶化分级效果。,,%MW704,,,,,,,,,,,,,,,,,,,,,0x0002445c,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,92024,Active
MC1_AH18_AI5,REAL,磨磁综合泵站2#变压器总功率因素,probable,泵站变压器的总功率因数反映了该泵组系统的综合负载率，偏低可能意味大量泵处于低负荷或打回流状态，影响流体网络效率。,,%MW706,,,,,,,,,,,,,,,,,,,,,0x0002445d,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH18_AI6,REAL,磨磁综合泵站2#变压器总瞬时有功功率,probable,变压器总瞬时有功功率代表当前整个泵站的总抽水/抽料负荷。负荷越高通常代表系统水循环量越大或者矿浆浓度较高，直接关联工艺流体平衡。,,%MW708,,,,,,,,,,,,,,,,,,,,,0x0002445e,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH18_AI7,REAL,磨磁综合泵站2#变压器总瞬时无功功率,probable,变压器瞬时无功功率与有功功率协同，表征整个泵群电气层面的稳定性，是评估泵站输送负荷是否处于稳态的重要参考量。,,%MW710,,,,,,,,,,,,,,,,,,,,,0x0002445f,,,,,,MC1_IODev,C,磨磁综合泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH20_AI1,REAL,磨磁底流泵站2#变压器组合有功总电量,probable,底流泵站负责将浓缩机底流或其他稠化矿浆进行输送，其总电量的差分能够有效表征最终精矿或中间产物的总排矿工作量。,,%MW712,,,,,,,,,,,,,,,,,,,,,0x00024460,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH20_AI2,REAL,磨磁底流泵站2#变压器正向有功总电量,probable,底流泵站的正向有功电量累计，反映泵送高浓度矿浆的累计做功量。如果单位矿量耗电突增，可能暗示矿浆粘度增加或管路阻力增大。,,%MW714,,,,,,,,,,,,,,,,,,,,,0x00024461,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,4,LowChange
MC1_AH20_AI3,REAL,磨磁底流泵站2#变压器正向无功总电量,probable,底流泵站变压器无功电量累计值，辅助评估泵系统长周期能耗表现。,,%MW716,,,,,,,,,,,,,,,,,,,,,0x00024462,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH20_AI4,REAL,磨磁底流泵站2#变压器电网频率,probable,底流泵站电网频率对底流泵的工频输出具有直接影响，底流输出的稳定与否关联着下一道工序的处理能力和矿浆浓度分布。,,%MW718,,,,,,,,,,,,,,,,,,,,,0x00024463,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,88857,Active
MC1_AH20_AI5,REAL,磨磁底流泵站2#变压器总功率因素,probable,底流泵群的总功率因素，反映其负荷利用率，可间接用来评估泥层深度和泵出口压力的匹配合理性。,,%MW720,,,,,,,,,,,,,,,,,,,,,0x00024464,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH20_AI6,REAL,磨磁底流泵站2#变压器总瞬时有功功率,probable,底流泵站瞬时有功功率极大受制于底流矿浆浓度的影响，浓度越高通常泵负荷越大。它是监测浓缩-排矿系统“恶性循环”状态的间接手柄。,,%MW722,,,,,,,,,,,,,,,,,,,,,0x00024465,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH20_AI7,REAL,磨磁底流泵站2#变压器总瞬时无功功率,probable,底流泵站总瞬时无功功率，与有功功率协同构成完整的负荷特征空间，辅助确认电气测量数据的有效性。,,%MW724,,,,,,,,,,,,,,,,,,,,,0x00024466,,,,,,MC1_IODev,C,磨磁底流泵站2#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH19_AI1,REAL,磨磁底流泵站1#变压器组合有功总电量,probable,1#底流泵站组合有功总电量，差分可转化为平均功率状态，对应着该系列浓缩设备的排料持续性。,,%MW726,,,,,,,,,,,,,,,,,,,,,0x00024467,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH19_AI2,REAL,磨磁底流泵站1#变压器正向有功总电量,probable,1#底流泵站有功电量累计，能体现出不同时间段物料平衡的变化速度，是计算干矿量和输送成本的重要依据。,,%MW728,,,,,,,,,,,,,,,,,,,,,0x00024468,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,4,LowChange
MC1_AH19_AI3,REAL,磨磁底流泵站1#变压器正向无功总电量,probable,1#底流泵站无功电量累计，作为电气辅助特征，用于长周期的效率基线评估。,,%MW730,,,,,,,,,,,,,,,,,,,,,0x00024469,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH19_AI4,REAL,磨磁底流泵站1#变压器电网频率,probable,电网频率是流体力学控制的一个敏感微变量，频率漂移会导致底流泵的出力轻微改变，从而在浓缩机底流中形成微小的浓度波动。,,%MW732,,,,,,,,,,,,,,,,,,,,,0x0002446a,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,91866,Active
MC1_AH19_AI5,REAL,磨磁底流泵站1#变压器总功率因素,probable,底流泵站功率因数反馈设备的实际吃载情况，负载太小可能表示发生抽空或者管路流通不畅。,,%MW734,,,,,,,,,,,,,,,,,,,,,0x0002446b,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH19_AI6,REAL,磨磁底流泵站1#变压器总瞬时有功功率,probable,1#底流泵站变压器的瞬时有功功率直接关联物料密度（比重），输送高比重的高品位铁精矿通常需要更大的瞬时输出功率，这与其产出息息相关。,,%MW736,,,,,,,,,,,,,,,,,,,,,0x0002446c,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH19_AI7,REAL,磨磁底流泵站1#变压器总瞬时无功功率,probable,瞬时无功功率，补充底流泵系统实时电气特征分析，有助于辨别传感器故障或变压器异常限流工况。,,%MW738,,,,,,,,,,,,,,,,,,,,,0x0002446d,,,,,,MC1_IODev,C,磨磁底流泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH17_AI1,REAL,磨磁综合泵站1#变压器组合有功总电量,probable,综合泵站1#变压器电量累计值，对应整个1#系统的环水和生产水的调配历史做功量，流体管网的压力直接依赖于此。,,%MW740,,,,,,,,,,,,,,,,,,,,,0x0002446e,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH17_AI2,REAL,磨磁综合泵站1#变压器正向有功总电量,probable,正向有功总电量累计值，可通过差分提取一段时间内的平均用电强度，帮助评估冲洗水或补水系统的整体流量水平。,,%MW742,,,,,,,,,,,,,,,,,,,,,0x0002446f,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,4,LowChange
MC1_AH17_AI3,REAL,磨磁综合泵站1#变压器正向无功总电量,probable,正向无功总电量累计，可作为该变压器长期运行效率劣化的追踪指标。,,%MW744,,,,,,,,,,,,,,,,,,,,,0x00024470,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH17_AI4,REAL,磨磁综合泵站1#变压器电网频率,probable,综合泵站电网频率影响清水和环水泵的转速，压力若随频率下降而跌落，将导致强磁机冲洗不良从而使得品位下降，是隐性的串联因素。,,%MW746,,,,,,,,,,,,,,,,,,,,,0x00024471,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,91402,Active
MC1_AH17_AI5,REAL,磨磁综合泵站1#变压器总功率因素,probable,综合泵站功率因数反映泵组设备当前的负荷饱满程度，侧面指示车间内的环水供需是否平衡。,,%MW748,,,,,,,,,,,,,,,,,,,,,0x00024472,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH17_AI6,REAL,磨磁综合泵站1#变压器总瞬时有功功率,probable,综合泵站总瞬时有功功率，直接与系统的打水/打料量高度相关。泵功率的断崖式跌落通常预示着主泵跳闸或抽空，此时会导致全线供水崩溃，品位恶化。,,%MW750,,,,,,,,,,,,,,,,,,,,,0x00024473,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH17_AI7,REAL,磨磁综合泵站1#变压器总瞬时无功功率,probable,瞬时无功功率结合瞬时有功功率可精确描述变压器此时的输出视在功率，用于验证电气系统并未发生过载而对变频器限流。,,%MW752,,,,,,,,,,,,,,,,,,,,,0x00024474,,,,,,MC1_IODev,C,磨磁综合泵站1#变压器，属于全厂公用电力系统设备,1,LowChange
MC1_AH15_AI1,REAL,磨磁3#塔磨机组合有功总电量,probable,3#塔磨机电量累计变量，时序差分可获知该系列的阶段性做功总量，评价该条磨矿支线的长期产能及研磨效率。,,%MW754,,,,,,,,,,,,,,,,,,,,,0x00024475,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH15_AI2,REAL,磨磁3#塔磨机正向有功总电量,probable,正向有功电量累计，用于计算3#塔磨机的耗电成本和磨矿效能，与给矿硬度改变和产品解离度宏观表现相关。,,%MW756,,,,,,,,,,,,,,,,,,,,,0x00024476,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH15_AI3,REAL,磨磁3#塔磨机正向无功总电量,probable,正向无功电量累计值，表征长期无功损耗，评估设备效率。,,%MW758,,,,,,,,,,,,,,,,,,,,,0x00024477,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH15_AI4,REAL,磨磁3#塔磨机电网频率,probable,塔磨机电网频率的波动会影响电机转速从而轻微改变搅拌磨的叶轮搅拌线速度，这与介质研磨矿石的作用力大小相关。,,%MW760,,,,,,,,,,,,,,,,,,,,,0x00024478,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH15_AI5,REAL,磨磁3#塔磨机总功率因素,probable,塔磨机的功率因素作为内部负载率的指示针，当塔机糊球或者介质不足时，其表现必定异常，这是评估内部矿浆流变状态的辅助变量。,,%MW762,,,,,,,,,,,,,,,,,,,,,0x00024479,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,0,Dead
MC1_AH15_AI6,REAL,磨磁3#塔磨机总瞬时有功功率,probable,3#塔磨机瞬时有功功率是表征该磨机单体解离能力的最直接电参量，做功不足极易导致粗颗粒进入磁选，对品位有决定性影响。,,%MW764,,,,,,,,,,,,,,,,,,,,,0x0002447a,,,,,,MC1_IODev,C,磨磁3#塔磨机，属于全厂公用磨磁系统设备,1,LowChange
